transaction_id,customer_id,transaction_date,amount,currency,country,transaction_type,merchant,counterparty_name,description,channel,transactions_count,avg_amount_customer,high_amount_flag,risk_level,description_lower,rule_high_amount,rule_high_risk_country,rule_suspicious_description,rule_amount_vs_avg,rule_many_transactions,risk_score,aml_risk_level,alert_flag,alert_reason
17384,237,2025-12-28 02:27:26.224208,1541.82,USD,UAE,transfer,"Cowan, Crosby and Patterson",Cheryl Johnson,Term box now. ÐºÑÐ¸Ð¿ÑÐ°,online,25,2499.6748,0,medium,term box now. ðºñð¸ð¿ñð°,0,0,0,0,0,0,low,0,
17385,890,2025-10-19 19:59:26.224208,1845.01,USD,Belarus,withdrawal,Small-Evans,Alexa Powers,Think research should instead parent watch.,mobile,34,3572.279117647059,0,high,think research should instead parent watch.,0,1,0,0,0,25,low,0,high risk country
17386,439,2025-10-01 05:37:26.224208,4288.23,USD,Turkey,transfer,"Conner, Bell and Johnson",Kevin Anderson,Often arm yard difference around air.,branch,29,2192.9379310344825,0,medium,often arm yard difference around air.,0,0,0,0,0,0,low,0,
17387,789,2025-12-07 14:14:26.224208,1721.86,USD,Turkey,withdrawal,"Howell, Lewis and Rodriguez",Olivia White,Item technology apply carry top no. loan return,online,35,2964.2622857142856,0,medium,item technology apply carry top no. loan return,0,0,1,0,0,20,low,0,suspicious description
17388,213,2025-12-05 13:46:26.224208,5084.54,USD,Lithuania,withdrawal,Jones LLC,David Morris,Month same television.,online,28,4087.495,0,medium,month same television.,0,0,0,0,0,0,low,0,
17389,244,2026-02-17 03:49:26.224208,60807.6,USD,Turkey,payment,"Morgan, Larson and Erickson",Gary Graham,Relate last plant scene risk.,mobile,32,3719.7771875,1,medium,relate last plant scene risk.,1,0,0,1,0,45,medium,1,"high amount, amount above avg"
17390,870,2026-03-04 14:47:26.224208,340.4,USD,Lithuania,withdrawal,"Hamilton, Johnson and Hoffman",Diane Taylor,Level unit me.,mobile,29,4289.705862068966,0,medium,level unit me.,0,0,0,0,0,0,low,0,
17391,257,2026-02-22 15:52:26.224208,1138.66,USD,UK,withdrawal,"Thomas, Vazquez and Ryan",Matthew Lindsey,Interesting glass as indeed almost. Ð¾Ð±Ð½Ð°Ð»,online,35,2460.885142857143,0,low,interesting glass as indeed almost. ð¾ð±ð½ð°ð»,0,0,0,0,0,0,low,0,
17392,440,2026-01-01 12:55:26.224208,336.55,USD,UAE,payment,Elliott Ltd,Ray King,Large better message.,mobile,26,6304.879230769231,0,medium,large better message.,0,0,0,0,0,0,low,0,
17393,647,2026-02-19 23:11:26.224208,3102.62,USD,UAE,payment,Lopez-Kramer,Angela Bryan,Husband race number begin.,online,28,2681.915,0,medium,husband race number begin.,0,0,0,0,0,0,low,0,
17394,102,2026-02-22 04:28:26.224208,158.79,USD,Germany,transfer,King LLC,Andrew Barron,Television consider camera.,branch,29,3797.026551724138,0,low,television consider camera.,0,0,0,0,0,0,low,0,
17395,540,2025-10-18 16:57:26.224208,830.44,USD,Ukraine,transfer,Johnson PLC,Charles Chavez,Cost Mrs main traditional.,online,31,2104.403225806452,0,high,cost mrs main traditional.,0,1,0,0,0,25,low,0,high risk country
17396,894,2025-12-06 16:13:26.224208,8286.79,USD,UAE,transfer,"Manning, Torres and Holland",Mr. Jeremy Oconnor,Stop born subject two son seek.,online,32,3657.9809375,0,medium,stop born subject two son seek.,0,0,0,0,0,0,low,0,
17397,165,2025-10-23 19:02:26.224208,1398.54,USD,Czech Republic,payment,George Ltd,Samantha Rodriguez,When school easy respond to treatment find.,online,30,2955.8776666666668,0,medium,when school easy respond to treatment find.,0,0,0,0,0,0,low,0,
17398,600,2025-10-22 09:27:26.224208,297.11,USD,Lithuania,payment,Huffman-Patel,Robin Rhodes MD,Old choice identify program.,online,35,2445.466571428572,0,medium,old choice identify program.,0,0,0,0,0,0,low,0,
17399,463,2025-11-24 10:43:26.224208,2268.45,USD,Kazakhstan,payment,Burke-Perkins,Brenda Gibbs,Then find dinner here appear.,online,32,4498.396875,0,high,then find dinner here appear.,0,1,0,0,0,25,low,0,high risk country
17400,518,2026-01-12 21:14:26.224208,774.93,USD,Belarus,payment,Lopez-Spencer,Jessica Williams,Hotel voice agree now.,online,40,2052.85375,0,high,hotel voice agree now.,0,1,0,0,0,25,low,0,high risk country
17401,38,2026-01-12 07:37:26.224208,763.97,USD,Belarus,withdrawal,Small Ltd,Gregory Obrien,Attention financial partner concern party include.,branch,27,3249.787037037037,0,high,attention financial partner concern party include.,0,1,0,0,0,25,low,0,high risk country
17402,576,2025-12-08 17:05:26.224208,93.84,USD,Ukraine,transfer,Wilson Group,Dr. Patricia Diaz,Leave yet inside those difficult market.,branch,27,3301.2014814814816,0,high,leave yet inside those difficult market.,0,1,0,0,0,25,low,0,high risk country
17403,468,2025-10-05 04:27:26.224208,4253.13,USD,Ukraine,transfer,Ryan and Sons,Steven Sloan II,Reality film part day their require.,branch,33,2519.8584848484847,0,high,reality film part day their require.,0,1,0,0,0,25,low,0,high risk country
17404,796,2025-09-25 05:29:26.224208,843.4,USD,Germany,withdrawal,Bridges PLC,Evan Nguyen,Doctor perform involve.,online,27,4904.825925925927,0,low,doctor perform involve.,0,0,0,0,0,0,low,0,
17405,675,2026-01-30 02:08:26.224208,1241.57,USD,UK,withdrawal,Malone Inc,Christine Howard,Stage serious already take easy head.,online,44,1701.5395454545455,0,low,stage serious already take easy head.,0,0,0,0,1,10,low,0,many transactions
17406,347,2025-11-21 05:22:26.224208,492.48,USD,Russia,payment,Bullock-Reyes,David Patel,Exactly upon soldier rest.,mobile,24,6523.337083333333,0,high,exactly upon soldier rest.,0,1,0,0,0,25,low,0,high risk country
17407,388,2025-09-30 20:25:26.224208,391.09,USD,Lithuania,withdrawal,King Group,Tina Henry,Care threat project audience crime director.,mobile,28,3701.5435714285713,0,medium,care threat project audience crime director.,0,0,0,0,0,0,low,0,
17408,261,2025-10-16 00:42:26.224208,1174.4,USD,Kazakhstan,payment,Benson Inc,Evan Martinez,Difficult loss major never election occur.,mobile,41,4002.8834146341455,0,high,difficult loss major never election occur.,0,1,0,0,1,35,medium,1,"high risk country, many transactions"
17409,565,2025-12-03 19:52:26.224208,1813.53,USD,UAE,payment,Walker LLC,Kelly Hill,Memory care box.,online,44,3258.138863636364,0,medium,memory care box.,0,0,0,0,1,10,low,0,many transactions
17410,269,2025-12-03 11:46:26.224208,168.23,USD,Turkey,transfer,Stone LLC,James Gomez,Land with report rest method.,mobile,28,1746.4446428571428,0,medium,land with report rest method.,0,0,0,0,0,0,low,0,
17411,601,2025-09-24 22:51:26.224208,422.15,USD,Lithuania,withdrawal,Hansen-Gonzalez,Scott Sandoval,Beautiful degree company plant.,online,31,1944.6167741935485,0,medium,beautiful degree company plant.,0,0,0,0,0,0,low,0,
17412,373,2025-10-16 12:43:26.224208,6331.92,USD,Germany,withdrawal,Flores Group,Anthony Reese,Evening cost lose property these not.,branch,31,1948.9306451612904,0,low,evening cost lose property these not.,0,0,0,1,0,15,low,0,amount above avg
17413,934,2025-09-25 20:28:26.224208,1813.12,USD,Kazakhstan,withdrawal,Young PLC,Katie Wilson,Work statement consumer.,mobile,22,10323.262727272728,0,high,work statement consumer.,0,1,0,0,0,25,low,0,high risk country
17414,295,2026-01-10 05:47:26.224208,2078.09,USD,Czech Republic,withdrawal,Thomas-Bird,Gary Turner,Adult himself last owner but.,online,29,1982.4079310344828,0,medium,adult himself last owner but.,0,0,0,0,0,0,low,0,
17415,63,2026-02-05 09:50:26.224208,1898.48,USD,Russia,payment,Sullivan PLC,Emma Hatfield,Seek us over question within.,online,29,5720.13275862069,0,high,seek us over question within.,0,1,0,0,0,25,low,0,high risk country
17416,365,2025-10-14 05:11:26.224208,6761.92,USD,Ukraine,payment,Parker-Scott,Anna Beard,Whom deal dinner thus know.,mobile,30,6076.316999999999,0,high,whom deal dinner thus know.,0,1,0,0,0,25,low,0,high risk country
17417,356,2025-12-22 06:06:26.224208,1295.28,USD,Germany,transfer,"Dunn, Bauer and Hurley",Amanda Weiss,Mention dinner magazine both rest.,branch,48,2316.454166666667,0,low,mention dinner magazine both rest.,0,0,0,0,1,10,low,0,many transactions
17418,141,2025-10-30 04:36:26.224208,1390.65,USD,Czech Republic,transfer,Perez Group,Sherry Johnson,Language feeling measure call down when. Ð¿ÐµÑÐµÐ²Ð¾Ð´,online,25,4932.694,0,medium,language feeling measure call down when. ð¿ðµñðµð²ð¾ð´,0,0,0,0,0,0,low,0,
17419,250,2025-12-23 02:05:26.224208,138.21,USD,USA,withdrawal,"Parker, Miranda and Smith",Jeffrey Graham,Game your beat size character offer.,branch,23,5196.817391304348,0,low,game your beat size character offer.,0,0,0,0,0,0,low,0,
17420,21,2025-12-01 18:35:26.224208,1704.22,USD,Russia,payment,Hunt LLC,Mark Armstrong,Then try including.,mobile,33,4896.53,0,high,then try including.,0,1,0,0,0,25,low,0,high risk country
17421,940,2025-12-24 15:15:26.224208,223.5,USD,Belarus,payment,Woods Group,Zachary Mcdaniel,Already close personal effort.,mobile,40,4320.1025,0,high,already close personal effort.,0,1,0,0,0,25,low,0,high risk country
17422,47,2026-01-11 00:23:26.224208,2578.0,USD,Czech Republic,payment,Baker and Sons,John Brown,Rock church produce.,mobile,35,2575.058285714286,0,medium,rock church produce.,0,0,0,0,0,0,low,0,
17423,77,2025-12-23 18:09:26.224208,4647.17,USD,Poland,transfer,Miller-Clay,John Hall,Trade next feel.,mobile,27,2932.4551851851847,0,low,trade next feel.,0,0,0,0,0,0,low,0,
17424,397,2025-10-17 01:08:26.224208,3160.31,USD,Russia,transfer,Robinson-Clay,Brandon Park,Step middle production perhaps. loan return,mobile,30,3045.858333333333,0,high,step middle production perhaps. loan return,0,1,1,0,0,45,medium,1,"high risk country, suspicious description"
17425,100,2025-12-03 07:39:26.224208,8937.56,USD,Lithuania,transfer,Rivers-Smith,Suzanne Rodriguez,Over tree eye allow may.,branch,24,3023.625,0,medium,over tree eye allow may.,0,0,0,0,0,0,low,0,
17426,762,2025-10-10 09:52:26.224208,1878.1,USD,Belarus,withdrawal,Marsh Inc,Marissa Cervantes,May manage table myself somebody.,online,32,2917.4646875,0,high,may manage table myself somebody.,0,1,0,0,0,25,low,0,high risk country
17427,955,2026-01-25 00:30:26.224208,147.0,USD,Russia,transfer,"Brown, Smith and Kennedy",Cheyenne Hobbs,Spring wait itself process morning.,mobile,31,2840.1580645161293,0,high,spring wait itself process morning.,0,1,0,0,0,25,low,0,high risk country
17428,754,2025-10-20 22:55:26.224208,3574.98,USD,Lithuania,transfer,Gardner-Woodward,Heather Williams,Establish onto suddenly them pay carry. cash out,mobile,37,3127.2943243243244,0,medium,establish onto suddenly them pay carry. cash out,0,0,1,0,0,20,low,0,suspicious description
17429,671,2025-10-23 21:14:26.224208,3447.29,USD,UK,withdrawal,"James, Hamilton and Watkins",Ms. Shelby Walsh,Mean another tonight red.,online,27,4306.329259259259,0,low,mean another tonight red.,0,0,0,0,0,0,low,0,
17430,74,2025-10-16 16:12:26.224208,53.57,USD,UK,transfer,Brown-Knight,Erica Andrews,Place follow dream prevent among.,mobile,25,4180.175200000001,0,low,place follow dream prevent among.,0,0,0,0,0,0,low,0,
17431,152,2026-03-09 09:22:26.224208,1012.95,USD,Kazakhstan,transfer,"Hunt, Lewis and Rodriguez",Christina Oneal,Magazine benefit subject.,mobile,35,2298.056857142857,0,high,magazine benefit subject.,0,1,0,0,0,25,low,0,high risk country
17432,909,2025-11-30 04:20:26.224208,3886.45,USD,Czech Republic,transfer,Young-Butler,Crystal Taylor,Short worry maintain dog discuss record.,branch,22,2729.595,0,medium,short worry maintain dog discuss record.,0,0,0,0,0,0,low,0,
17433,542,2026-01-11 12:40:26.224208,836.82,USD,Russia,transfer,"Jennings, Alvarado and Lee",Crystal Thomas,White sound argue once have.,online,29,2445.116896551724,0,high,white sound argue once have.,0,1,0,0,0,25,low,0,high risk country
17434,921,2025-12-01 02:02:26.224208,138.15,USD,Belarus,transfer,"Williams, Thompson and Lee",Connor White,Best major themselves wide hour.,online,34,1565.3520588235294,0,high,best major themselves wide hour.,0,1,0,0,0,25,low,0,high risk country
17435,60,2025-11-14 11:36:26.224208,5769.3,USD,Belarus,transfer,Edwards-Andrews,Kristen Blevins,Expect window water perhaps.,online,35,3678.858857142857,0,high,expect window water perhaps.,0,1,0,0,0,25,low,0,high risk country
17436,941,2026-03-08 19:55:26.224208,5645.39,USD,UK,payment,Ramos and Sons,Michael Shaw,Recently traditional seek mind.,mobile,26,4560.598461538462,0,low,recently traditional seek mind.,0,0,0,0,0,0,low,0,
17437,154,2025-11-10 23:53:26.224208,1181.06,USD,Ukraine,withdrawal,Miller and Sons,Hannah Hunt,Indicate opportunity agreement.,mobile,31,2694.391935483871,0,high,indicate opportunity agreement.,0,1,0,0,0,25,low,0,high risk country
17438,40,2025-12-24 15:15:26.224208,683.97,USD,Belarus,payment,Ryan Group,Kevin Cochran,Decision middle couple.,online,37,2165.425945945946,0,high,decision middle couple.,0,1,0,0,0,25,low,0,high risk country
17439,493,2025-10-02 08:15:26.224208,16281.79,USD,Czech Republic,transfer,Murillo and Sons,James Hull,Cause yourself pattern.,mobile,31,3033.542258064516,1,medium,cause yourself pattern.,1,0,0,1,0,45,medium,1,"high amount, amount above avg"
17440,235,2026-01-09 06:14:26.224208,3597.13,USD,Ukraine,withdrawal,Walker Inc,Tyler Henry,Down that outside these.,mobile,31,2375.851612903225,0,high,down that outside these.,0,1,0,0,0,25,low,0,high risk country
17441,565,2025-11-25 04:25:26.224208,293.33,USD,Lithuania,withdrawal,Rodriguez LLC,Nathan Cruz,Rate her account born should hold. ÐºÑÐ¸Ð¿ÑÐ°,branch,44,3258.138863636364,0,medium,rate her account born should hold. ðºñð¸ð¿ñð°,0,0,0,0,1,10,low,0,many transactions
17442,216,2025-10-29 23:51:26.224208,1538.63,USD,Russia,payment,Martin-Hicks,Xavier Jones,Resource charge wide box maybe remain.,mobile,29,1687.4793103448276,0,high,resource charge wide box maybe remain.,0,1,0,0,0,25,low,0,high risk country
17443,202,2026-03-06 21:42:26.224208,132.8,USD,UAE,payment,"Williams, Horne and Anderson",Courtney Rojas,Machine call travel event us.,branch,31,1394.1538709677418,0,medium,machine call travel event us.,0,0,0,0,0,0,low,0,
17444,88,2025-12-24 01:38:26.224208,217.78,USD,Ukraine,payment,Williams-Fitzpatrick,Debra Huff,Manage blue model analysis issue.,online,32,3719.84,0,high,manage blue model analysis issue.,0,1,0,0,0,25,low,0,high risk country
17445,10,2026-01-04 01:27:26.224208,1388.93,USD,Germany,payment,Campbell-Townsend,Cynthia Jackson,Significant season true management.,branch,38,3025.0484210526315,0,low,significant season true management.,0,0,0,0,0,0,low,0,
17446,807,2026-03-18 12:48:26.224208,784.37,USD,Belarus,payment,"Alvarez, Robinson and Reed",Aaron Chapman,Prove stop section.,mobile,38,2450.2776315789474,0,high,prove stop section.,0,1,0,0,0,25,low,0,high risk country
17447,234,2025-09-27 18:33:26.224208,2211.6,USD,Ukraine,transfer,Sullivan-Williams,Morgan Thompson,Production military college chance walk detail.,online,26,2497.8319230769234,0,high,production military college chance walk detail.,0,1,0,0,0,25,low,0,high risk country
17448,554,2025-11-10 23:59:26.224208,1680.47,USD,Czech Republic,withdrawal,Jackson-Delacruz,Raven Merritt,Surface girl industry network war.,branch,25,3283.0848,0,medium,surface girl industry network war.,0,0,0,0,0,0,low,0,
17449,636,2025-10-05 12:52:26.224208,1644.48,USD,Czech Republic,transfer,Griffith-Clark,Angela Bartlett,Ground page level.,branch,24,5811.947083333333,0,medium,ground page level.,0,0,0,0,0,0,low,0,
17450,770,2026-01-22 11:31:26.224208,1366.6,USD,Kazakhstan,withdrawal,Fisher-Hodge,Jason Harris,Mean partner present similar leave.,online,31,4100.214516129032,0,high,mean partner present similar leave.,0,1,0,0,0,25,low,0,high risk country
17451,428,2026-02-23 12:15:26.224208,287.26,USD,Turkey,withdrawal,Wilson-Osborne,Angela Moore,Country still out city tough indicate.,branch,38,1830.983421052632,0,medium,country still out city tough indicate.,0,0,0,0,0,0,low,0,
17452,505,2026-02-01 22:35:26.224208,2127.76,USD,Poland,transfer,"Norris, Bray and Erickson",Jennifer Smith,Them save especially about resource themselves. exchange,mobile,39,2685.208717948718,0,low,them save especially about resource themselves. exchange,0,0,1,0,0,20,low,0,suspicious description
17453,126,2025-11-01 15:29:26.224208,2299.49,USD,UK,withdrawal,"Buchanan, Burgess and Clark",Mathew Brock,Create from special Mr.,branch,25,3051.0316000000003,0,low,create from special mr.,0,0,0,0,0,0,low,0,
17454,308,2025-10-07 03:04:26.224208,1609.15,USD,Poland,transfer,Ibarra-Bush,Andre Rice,Half still camera hundred into accept.,mobile,36,1878.073888888889,0,low,half still camera hundred into accept.,0,0,0,0,0,0,low,0,
17455,3,2025-10-15 09:38:26.224208,636.38,USD,Russia,transfer,Meyer-Guerra,Jason Wallace,Outside buy line behind western option.,branch,29,1891.7265517241376,0,high,outside buy line behind western option.,0,1,0,0,0,25,low,0,high risk country
17456,63,2025-10-20 05:56:26.224208,1667.36,USD,Kazakhstan,withdrawal,Mclaughlin Group,Katherine Walters,True party yourself bed rise.,mobile,29,5720.13275862069,0,high,true party yourself bed rise.,0,1,0,0,0,25,low,0,high risk country
17457,284,2026-03-01 14:10:26.224208,3146.83,USD,Kazakhstan,transfer,Watts LLC,Angela Clark,Million challenge represent west reason.,online,26,1612.863076923077,0,high,million challenge represent west reason.,0,1,0,0,0,25,low,0,high risk country
17458,690,2026-01-16 03:02:26.224208,297.06,USD,UK,payment,"Wallace, Mckenzie and Scott",Ruben Clark,In Mrs six prevent he political.,branch,34,2211.613529411765,0,low,in mrs six prevent he political.,0,0,0,0,0,0,low,0,
17460,794,2025-10-03 17:07:26.224208,143.4,USD,Ukraine,transfer,"Nunez, Case and Meyers",Carl Mcmahon,Thank sister light along structure large.,mobile,31,2519.982580645161,0,high,thank sister light along structure large.,0,1,0,0,0,25,low,0,high risk country
17461,626,2025-12-27 16:20:26.224208,2238.51,USD,Belarus,payment,"Gonzalez, Casey and Singh",David Sims,I figure although.,online,36,3642.6736111111113,0,high,i figure although.,0,1,0,0,0,25,low,0,high risk country
17462,432,2025-10-29 11:15:26.224208,3068.9,USD,USA,transfer,"Lee, Allen and Walker",Jeffrey Maynard,Agency write home room.,mobile,32,3519.268125,0,low,agency write home room.,0,0,0,0,0,0,low,0,
