transaction_id;customer_id;transaction_date;amount;currency;country;transaction_type;merchant;counterparty_name;description;channel
19347;18;2025-10-19 20:41:26.224208;341.73;USD;UK;payment;Booker, Hammond and Barrett;Kristen Drake;Talk such group Congress.;branch
19348;125;2026-01-19 08:14:26.224208;3366.19;USD;Lithuania;withdrawal;Goodwin and Sons;Alyssa Simpson;Court nor ball such message kind.;mobile
19349;426;2025-11-17 20:41:26.224208;15.wrz;USD;Ukraine;payment;Smith PLC;Brittany Watson;Vote reveal rich real speak.;mobile
19350;948;2025-11-25 11:27:26.224208;92.54;USD;Lithuania;payment;Duncan-Gilbert;Destiny Brock;Experience summer government.;branch
19351;974;2026-02-16 17:12:26.224208;1352.19;USD;Lithuania;withdrawal;Carter and Sons;Brett Brown;Free issue either care step.;mobile
19352;258;2025-10-25 09:55:26.224208;1907.64;USD;Kazakhstan;withdrawal;Macias-Wu;Kenneth Carpenter;Short water woman music after television.;mobile
19353;181;2026-03-08 02:02:26.224208;1521.17;USD;Czech Republic;withdrawal;Escobar-Olson;Matthew Hood;Rise improve similar they miss.;mobile
19354;911;2025-12-11 06:34:26.224208;15742.6;USD;Germany;payment;Meyer, Henderson and Savage;Kellie Clark;Few word wall.;branch
19355;55;2026-01-03 17:42:26.224208;584.43;USD;Poland;withdrawal;Cabrera-Dennis;Stacy Nelson;Game look tree.;mobile
19356;895;2025-09-25 02:35:26.224208;542.38;USD;Kazakhstan;transfer;Hodge, Wang and Meadows;Patricia Smith;Board suffer fill.;branch
19357;413;2025-12-08 08:11:26.224208;3521.73;USD;Lithuania;withdrawal;Ryan, Rose and Parker;Juan Chapman;Sing moment against land.;branch
19358;266;2026-03-04 02:31:26.224208;4687.14;USD;UAE;withdrawal;Bishop, Miller and Smith;Angel Bender;Always family day car.;online
19359;329;2026-02-02 18:46:26.224208;1939.24;USD;UK;withdrawal;Chambers, Mills and Stephens;Alexis Jones;Difference former how.;mobile
19360;667;2025-11-30 05:27:26.224208;27850.68;USD;Russia;transfer;Douglas-Richardson;Jamie Lewis;Hour effort likely long instead.;mobile
19361;200;2026-01-12 04:05:26.224208;24219.2;USD;Czech Republic;transfer;Trevino, Becker and Smith;Thomas Klein;Strong possible throughout war like.;online
19362;18;2026-02-24 08:45:26.224208;6231.87;USD;Kazakhstan;withdrawal;Johnson, Pineda and Washington;Andrew Williamson;Also own cup.;mobile
19363;778;2026-01-19 01:28:26.224208;1229.37;USD;UK;transfer;Thompson, Allen and Francis;Teresa Jackson;Physical avoid member common bed for.;online
19364;930;2025-09-28 21:01:26.224208;2923.94;USD;USA;payment;Bryant-Rosales;Elizabeth Waller;Camera tough yard American.;online
19365;806;2025-10-27 08:10:26.224208;4532.28;USD;Kazakhstan;transfer;Foster LLC;Charles Lee;Push everybody else.;mobile
19366;663;2025-12-05 05:54:26.224208;cze.96;USD;Russia;withdrawal;Jackson-Fox;Nichole Wong;Difficult late however.;mobile
19367;228;2025-11-06 10:27:26.224208;1098.7;USD;Belarus;transfer;Peters-Brown;Joseph Phillips;Phone if accept.;online
19368;708;2026-03-13 03:34:26.224208;1358.26;USD;Czech Republic;transfer;Morales and Sons;Brooke Jackson;Finally environmental day tend.;online
19369;881;2026-01-31 15:54:26.224208;1624.15;USD;Turkey;payment;Walker and Sons;Michael Chan;Responsibility month dark ask.;branch
19370;782;2025-12-23 21:15:26.224208;729.76;USD;Belarus;payment;Johnson-Richardson;Maria Morris;Already yard tell modern bag.;mobile
19371;656;2026-01-29 06:04:26.224208;1339.37;USD;Czech Republic;payment;Walker-Adams;Maria Edwards;Character ask late after thousand.;branch
19372;37;2025-10-19 04:35:26.224208;2228.0;USD;Ukraine;withdrawal;Allen Inc;Terry Romero;Box meeting produce into become.;online
19373;891;2025-11-03 18:38:26.224208;3197.16;USD;Kazakhstan;withdrawal;Sanchez-Diaz;Jonathan Williams;Kid spring determine poor foreign baby.;online
19374;201;2025-10-01 17:02:26.224208;3630.32;USD;Ukraine;payment;Zimmerman-Perez;Christina Hale;Dark police play since certainly.;mobile
19375;163;2025-10-09 12:58:26.224208;3206.71;USD;UK;payment;Garcia, Mclean and Nguyen;Sara Welch;Business check region everything over political mean.;branch
19376;707;2026-01-02 15:27:26.224208;3644.64;USD;USA;payment;Rogers Inc;Linda Jones MD;Cut know protect. cash out;mobile
19377;269;2025-12-18 18:44:26.224208;2086.71;USD;UAE;transfer;Martinez-Blanchard;Christopher Walters;Music statement others partner.;online
19378;445;2025-10-13 22:06:26.224208;1136.61;USD;Belarus;withdrawal;Tate Group;Laura Woods;Nor good detail catch.;branch
19379;514;2026-01-10 22:35:26.224208;3701.23;USD;Germany;withdrawal;Morales, Brown and Walters;Melinda Smith;Something if area follow rate.;branch
19380;940;2026-01-05 01:43:26.224208;2553.44;USD;Turkey;transfer;Brown Group;Anthony Ali;Away single order summer have ten.;mobile
19381;658;2025-11-22 16:03:26.224208;763.53;USD;Kazakhstan;withdrawal;Daniel PLC;Darren Hale;Seem case hour by large public.;mobile
19382;620;2026-03-18 10:12:26.224208;2669.91;USD;UAE;transfer;Smith-Wolfe;Adam Shaw;Lay news may police realize. обмен;online
19383;257;2026-02-26 13:48:26.224208;1896.79;USD;USA;transfer;Beltran, Berg and Lowe;Carolyn Gibson;Guess actually single choice culture voice.;online
19384;128;2026-01-09 11:57:26.224208;1388.34;USD;UK;transfer;Webb-Ingram;Nicole Harrison;Spring those book home.;mobile
19385;385;2025-10-29 03:46:26.224208;962.33;USD;Turkey;payment;Wang-Scott;Rebecca Booker;Note police down strategy soldier cut.;mobile
19386;226;2025-10-13 17:41:26.224208;3526.14;USD;Germany;transfer;Delgado Inc;David Adams;Throughout case above discussion.;mobile
19387;485;2025-11-22 23:13:26.224208;1917.07;USD;Germany;payment;Wilson, Patterson and Peters;Leslie Gray;Tell catch strong sort born.;branch
19388;613;2026-03-12 15:26:26.224208;1994.65;USD;UK;payment;Fleming and Sons;Natalie Arnold;Practice possible away once season.;branch
19389;373;2025-12-02 07:13:26.224208;1397.32;USD;Turkey;withdrawal;Lynch-Richard;Sheila Neal;Then practice sense hear help above.;mobile
19390;872;2025-11-10 04:48:26.224208;689.27;USD;Lithuania;withdrawal;Newton, Rivers and Miranda;Kimberly Stewart;Arrive boy blue economy ready.;mobile
19391;47;2025-12-18 15:49:26.224208;1762.61;USD;Ukraine;payment;Watson-Frederick;Kevin Newton;Test actually movement traditional. крипта;branch
19392;799;2026-02-06 07:59:26.224208;160.72;USD;UK;withdrawal;Morris and Sons;Charles Hall;Other describe suggest on difference.;mobile
19393;232;2025-11-21 17:56:26.224208;7362.69;USD;Turkey;payment;Green-Wood;Charles Owens;Coach list factor.;online
19394;770;2026-02-20 22:02:26.224208;1935.05;USD;Kazakhstan;transfer;Walker Group;Pamela Johnson;Water place of build.;online
19395;152;2025-10-25 21:57:26.224208;644.68;USD;Belarus;transfer;Martin Ltd;Jennifer Harrington;Range city fund many meet two.;branch
19396;786;2025-11-19 04:48:26.224208;896.37;USD;UK;withdrawal;Thomas Group;Cody Meadows;Throw current foreign low spend.;branch
19397;807;2025-10-26 08:41:26.224208;2038.18;USD;USA;payment;Hale-Bryant;Louis Fox;Stage live pretty hope nothing industry service.;mobile
19398;86;2026-02-05 10:28:26.224208;156.17;USD;UAE;withdrawal;Jackson and Sons;Jeffrey Richards;Both morning stock partner brother two.;mobile
19399;667;2025-11-20 02:33:26.224208;263.81;USD;Turkey;payment;White, Burnett and Richard;James Glass;Amount forward picture six.;branch
19400;462;2026-02-27 14:39:26.224208;1044.2;USD;Kazakhstan;transfer;Sweeney LLC;Casey Peterson;Step ground high.;online
19401;937;2025-11-04 02:14:26.224208;4300.08;USD;Poland;transfer;Powers LLC;Patricia Wilson;Outside traditional magazine family where.;online
19402;818;2025-12-02 10:54:26.224208;1824.36;USD;Kazakhstan;transfer;Williams-Barron;Colleen Ramirez;Different hair war perhaps reason.;branch
19403;89;2025-09-23 22:49:26.224208;2207.12;USD;Russia;transfer;Cameron-Williams;Brenda Smith;Team strategy between.;mobile
19404;87;2025-10-23 19:25:26.224208;4898.62;USD;Germany;payment;Sanders-House;Peter Lopez;Teach happen line order.;online
19405;914;2026-01-16 02:42:26.224208;5128.66;USD;Russia;transfer;Moore-Long;Linda Bennett;Prove hit especially four.;online
19406;769;2026-02-25 06:21:26.224208;3346.37;USD;Turkey;withdrawal;Johnson, Fernandez and Duncan;Jessica Parker;And miss great.;branch
19407;425;2025-10-03 09:40:26.224208;3815.25;USD;Ukraine;transfer;Morgan-Sanchez;Sharon Cardenas;Say ability fund develop significant.;mobile
19408;370;2026-02-23 18:01:26.224208;2920.12;USD;Poland;transfer;Everett-Martin;Amber Nguyen;Leave wall figure him or.;online
19409;941;2025-11-18 14:32:26.224208;3969.84;USD;Turkey;transfer;Garcia-Park;Michael Garcia;Cost all beyond.;online
19410;443;2026-03-05 06:53:26.224208;2725.86;USD;Czech Republic;payment;Glass, Haney and Conrad;Elizabeth Aguilar;Collection produce forward.;branch
19411;842;2025-12-27 01:27:26.224208;2381.7;USD;Lithuania;transfer;Rodriguez and Sons;Rebecca Johnson;Year position campaign service decision.;mobile
19412;798;2026-02-06 21:33:26.224208;1860.69;USD;UAE;payment;Reed LLC;Scott Deleon;Should official understand author.;branch
19413;228;2025-09-23 01:48:26.224208;2770.88;USD;Belarus;transfer;Carlson Inc;Eric Williams;Increase yard listen his by become. gift;mobile
19414;278;2025-11-06 05:19:26.224208;1802.15;USD;UK;withdrawal;Kelly, Ray and Prince;Matthew Jones;Never together force. обмен;branch
19415;916;2025-10-11 08:15:26.224208;1796.05;USD;UK;payment;Randall-Norman;Brian Williams;Piece city social herself myself.;branch
19416;498;2026-01-29 00:06:26.224208;148.96;USD;Lithuania;transfer;Benson, Garner and Evans;Martha Rivera;Himself several second he TV.;branch
19417;61;2025-09-25 15:51:26.224208;3082.03;USD;Ukraine;payment;Pennington, Weaver and Olson;Matthew Osborne;Fast adult imagine test.;branch
19418;541;2025-11-13 15:22:26.224208;28.kwi;USD;Poland;withdrawal;Calhoun, Miller and Taylor;Patricia Wheeler;Brother source send.;online
19419;657;2025-11-17 20:16:26.224208;2133.81;USD;Turkey;withdrawal;Perez-Kirk;Michael Matthews;Suggest hour staff build turn yourself.;branch
19420;245;2026-02-26 16:58:26.224208;411.26;USD;Czech Republic;payment;Collins-Cisneros;Timothy Moore;End respond allow.;branch
19421;899;2025-09-29 09:55:26.224208;2138.13;USD;Czech Republic;withdrawal;Yang-Hill;Evan Brown;Represent political may. обнал;mobile
19422;610;2026-02-06 15:27:26.224208;1786.91;USD;Turkey;payment;Bell Inc;Brittany Pollard;Trade wear ago yeah resource.;branch
19423;701;2026-01-06 09:33:26.224208;5724.41;USD;USA;payment;Wade-Acosta;Lauren Walls;Important sense protect.;branch
19424;149;2025-12-22 17:24:26.224208;640.96;USD;Lithuania;payment;Myers and Sons;Jennifer Hart;Chance nearly very help page assume.;branch
19425;211;2025-11-20 14:45:26.224208;397.57;USD;Germany;withdrawal;Mitchell-Edwards;Sydney Oneill;Task partner despite yes.;mobile
19426;83;2025-10-12 19:31:26.224208;2086.16;USD;Germany;payment;Bird, Garza and Waters;Juan Smith;Add teach entire.;mobile
19427;731;2025-10-12 11:59:26.224208;17.88;USD;Czech Republic;transfer;Moore-Young;Michael Cummings;Authority media church.;online
19428;803;2025-12-19 22:39:26.224208;3497.98;USD;Poland;payment;Reid, Rodriguez and Bennett;Isaac Williams;Thing tough range our.;mobile
19429;9;2025-12-04 09:50:26.224208;9174.44;USD;Turkey;transfer;Leonard, Curtis and Lane;Jose Chan;Ability tonight production water role task.;branch
19430;423;2026-03-20 05:51:26.224208;526.89;USD;Ukraine;transfer;Strickland, Martinez and Mcpherson;Katie Morton;Admit standard rest.;mobile
19431;333;2025-11-14 17:30:26.224208;610.29;USD;UK;payment;Atkins Ltd;Glenn Ward;Information ok feel often gun player.;mobile
19432;761;2026-01-23 07:04:26.224208;672.22;USD;UK;transfer;Lucas and Sons;Todd Delacruz;Pressure thus truth various.;branch
19433;143;2025-11-09 11:40:26.224208;8601.64;USD;Lithuania;withdrawal;Mcdonald PLC;William Pearson;Together image this approach.;branch
19434;912;2025-11-23 08:06:26.224208;773.31;USD;Russia;withdrawal;Washington-Stevens;Edwin Navarro;Hotel remain training.;branch
19435;208;2025-10-12 23:58:26.224208;616.71;USD;Lithuania;transfer;Gould-Forbes;Caitlin Braun;Minute rise above political technology community.;mobile
19436;421;2025-10-26 14:38:26.224208;2165.27;USD;Lithuania;withdrawal;Watson-Smith;Sabrina Long;Official understand role social.;mobile
19437;516;2025-10-04 06:01:26.224208;340.97;USD;Belarus;transfer;Keith-Bailey;John Crawford;Someone network letter sort enough.;mobile
19438;24;2026-01-21 20:47:26.224208;817.61;USD;Lithuania;payment;Miller, Robertson and Schneider;Craig Davis;Painting generation likely.;branch
19439;225;2026-03-02 11:23:26.224208;3698.47;USD;Russia;transfer;Cook-Padilla;Michelle Lester;Happy mind science reason prepare senior.;online
19440;275;2025-12-13 20:29:26.224208;2626.09;USD;UK;transfer;Hart LLC;Eric Bell;Rock drop car material.;online
19441;157;2026-02-05 08:05:26.224208;2154.51;USD;UAE;transfer;Hughes-Jones;Frank Lee;Plan attention wind else.;online
19442;416;2025-10-10 06:57:26.224208;948.96;USD;USA;payment;White LLC;Michelle Hall;Do though Congress.;mobile
19443;297;2026-01-29 01:20:26.224208;1314.7;USD;Kazakhstan;payment;Gaines-Hayden;Michael Wright;His back southern always.;branch
19444;720;2026-01-10 22:42:26.224208;3190.24;USD;Russia;withdrawal;Moody, Taylor and Pham;Anthony Martinez;Each show source card into.;branch
19445;377;2025-11-12 12:01:26.224208;208.32;USD;Belarus;withdrawal;Chung-Boyd;Matthew Jones;Including woman anyone democratic me none.;branch
19446;449;2025-12-03 12:10:26.224208;553.38;USD;Kazakhstan;withdrawal;Hunt-Butler;Jerry Martin;His camera detail between.;mobile
19447;690;2025-11-16 08:01:26.224208;2086.26;USD;Belarus;withdrawal;Gallegos PLC;Kathleen Bernard;Life eat study near stand.;branch
19448;20;2026-02-23 21:19:26.224208;607.57;USD;Lithuania;transfer;Ortiz Group;Matthew Lamb;Sense loss one health born.;mobile
19449;640;2026-02-26 05:40:26.224208;264.82;USD;Turkey;payment;Franco, Graham and Cole;Kristopher Perez;Into smile drive tax. exchange;branch
19450;671;2025-09-30 06:32:26.224208;2557.45;USD;Lithuania;transfer;Todd LLC;Theresa Greer;Oil follow travel pretty buy.;mobile
19451;23;2025-12-12 10:04:26.224208;2815.97;USD;Poland;payment;Russell and Sons;Patrick Williams;Box arm expect cover focus management.;branch
19452;292;2025-11-03 16:27:26.224208;2103.68;USD;Turkey;withdrawal;Bell Inc;Benjamin Hodges;Bar hour become human mind five.;mobile
19453;252;2026-01-01 04:38:26.224208;38183.6;USD;UK;withdrawal;Richardson-Walker;Mark Rosario;Mean measure chance.;branch
19454;225;2025-12-08 12:50:26.224208;1893.59;USD;USA;payment;Mason and Sons;Nathaniel Thompson;Scene church example quite high.;online
19455;236;2025-11-03 07:25:26.224208;1263.47;USD;Turkey;payment;Moore, Mccormick and Evans;Miss Marcia Lopez;Eight life general learn red investment.;online
19456;798;2026-02-04 20:59:26.224208;1381.31;USD;Kazakhstan;transfer;Stone, Edwards and Anderson;Frank Rivers;Lot send less. перевод;online
19457;585;2025-11-06 22:21:26.224208;5120.55;USD;UAE;transfer;Rodriguez, Parks and Hodge;Travis Frye;Finally board one population.;online
19458;210;2025-10-14 21:56:26.224208;37.38;USD;Russia;payment;Cruz, Pham and Houston;Suzanne Taylor;Represent your material.;branch
19459;414;2025-10-12 06:07:26.224208;2422.9;USD;Russia;transfer;Williams Inc;Nancy Johnson;Interview any remain section thing.;mobile
19460;322;2026-02-24 17:06:26.224208;1855.43;USD;Belarus;payment;Thomas LLC;Barbara Fitzpatrick;Story be measure born.;branch
19461;878;2026-03-20 17:45:26.224208;4991.32;USD;USA;transfer;Martinez, Dunn and Johnson;Rachel Hale;Successful direction spend laugh.;mobile
19462;718;2026-01-29 21:16:26.224208;7457.4;USD;Kazakhstan;payment;Ibarra-Thomas;Richard Russell;Professor wait create task.;branch
19463;407;2025-10-04 16:39:26.224208;1919.32;USD;USA;withdrawal;Jones, Hancock and Kennedy;Melinda Luna;Many reason of property.;branch
19464;740;2025-10-13 09:34:26.224208;3878.92;USD;Lithuania;transfer;Parrish Ltd;Jamie Taylor;Blood sell station push dark.;online
19465;122;2025-11-17 10:23:26.224208;115.5;USD;USA;transfer;White Group;Sara Kirk;Building mouth book.;branch
19466;168;2025-10-28 15:42:26.224208;320.18;USD;UAE;transfer;Mason-Flores;Sarah Duarte;Least make week leg.;online
19467;224;2025-10-18 18:49:26.224208;2687.33;USD;Ukraine;transfer;Barrett Ltd;Tom Pierce;Everyone yet total bed.;online
19468;239;2025-11-30 06:51:26.224208;1021.51;USD;UK;payment;Bass-Warner;Justin Moore;Look particular half.;mobile
19469;931;2025-10-27 08:43:26.224208;456.23;USD;USA;transfer;Wilson-Massey;Cassandra Mayo;Food chair none.;online
19470;207;2025-11-16 07:25:26.224208;5605.85;USD;Turkey;transfer;Wagner, Nash and Wood;Fred Mccoy;Floor eye surface various quickly.;mobile
19471;272;2026-01-07 20:46:26.224208;186.03;USD;Poland;transfer;Hopkins, Richardson and Davenport;Dustin Taylor;Step many particularly property.;online
19472;223;2025-10-24 06:25:26.224208;602.53;USD;Germany;withdrawal;Campbell and Sons;Lawrence Reynolds;Fight third must start will who.;branch
19473;587;2025-09-26 13:58:26.224208;1713.34;USD;UAE;payment;Mosley, Smith and Rivera;Robin Garcia;Resource east benefit imagine together.;mobile
19474;178;2025-11-14 08:27:26.224208;987.61;USD;Lithuania;payment;Harris PLC;Cody Simon;Herself several view class.;branch
19475;55;2025-12-11 00:33:26.224208;4635.84;USD;Poland;transfer;Robles, Bennett and Harper;John Diaz;Responsibility general build let say.;branch
19476;923;2026-02-20 03:12:26.224208;655.16;USD;UK;withdrawal;Paul, Morris and Saunders;Erika Vega;How charge significant none.;branch
19477;997;2025-12-11 03:41:26.224208;1615.53;USD;Kazakhstan;withdrawal;Byrd and Sons;Jessica Lopez;Back less state institution source.;mobile
19478;983;2025-12-11 11:27:26.224208;66.14;USD;UAE;transfer;Keith Group;Alexandra Rivera;Hospital hand late campaign budget question.;mobile
19479;702;2025-10-03 23:58:26.224208;1560.05;USD;UK;payment;James, Smith and Blackwell;Jamie Kelley MD;North this response rich.;mobile
19480;199;2026-01-25 00:19:26.224208;911.28;USD;UAE;withdrawal;Grant, Farley and Mcdonald;Lisa Smith;Form lot think.;online
19481;762;2026-01-29 09:27:26.224208;1957.47;USD;Belarus;payment;Soto-Hartman;Michael Todd;Major radio cultural.;online
